8.35	9.45	10.22
8.84	9.7	10.32
8.67	9.49	10.14
8.49	9.16	9.81
9.13	9.03	10.38
6.56	8.94	9.13
6.62	9.13	10.46
6.97	8.89	10.81
7.25	9	10.58
9.09	8.57	11.02
6.06	8.35	8.58
6.13	8.33	8.9
5.43	8.17	8.53
6.09	7.98	8.31
6.25	8.21	8.18
6.38	8.77	8.96
7	8.37	7.11
6.41	8.55	7.74
6.64	7.96	7.65
6.49	7.64	8.47
7.02	7.41	7.18
5.79	8.07	6.43
5.93	7.95	6.88
7.05	8.57	7.41
6.09	8.41	7.22
4.98	8.48	8.38
7.22	7.83	7.27
