8.35	9.45	8.97
8.84	9.7	10.34
8.67	9.49	10.99
8.49	9.16	9.84
9.13	9.03	10.28
6.56	8.94	6.61
6.62	9.13	7.02
6.97	8.89	7.7
7.25	9	7.8
9.09	8.57	9.59
6.06	8.35	7.03
6.13	8.33	6.99
5.43	8.17	6.69
6.09	7.98	7.21
6.25	8.21	7.51
6.38	8.77	7.36
7	8.37	7.22
6.41	8.55	7.31
6.64	7.96	7.53
6.49	7.64	6.87
7.02	7.41	6.88
5.79	8.07	6.6
5.93	7.95	6.87
7.05	8.57	7.03
6.09	8.41	6.32
4.98	8.48	6.94
7.22	7.83	6.74
